,cluster,x,y
8241,0,69.396965,-25.392195
8242,-1,31.581179,-8.323811
8243,0,61.57514,-18.147377
8244,1,-19.768457,-69.92115
8245,-1,-27.024818,-32.660706
8246,-1,-12.7630005,80.665596
8247,1,-31.692007,17.801186
8248,3,8.734243,37.818455
8249,2,-16.087542,55.81382
8250,0,41.109413,-64.182
8251,1,-47.20386,-19.566275
8252,1,-14.518441,-34.823524
8253,1,-13.973712,-29.35799
8254,3,47.405186,51.508755
8255,-1,55.201744,-14.062024
8256,3,39.307587,63.745277
8257,0,61.25368,1.7432601
8258,-1,28.96278,4.794096
8259,1,-46.025497,6.7943273
8260,-1,14.652389,49.34669
8261,3,40.64204,61.280144
8262,1,-8.427993,-26.728693
8263,3,33.647694,33.777336
8264,-1,-29.159958,4.511816
8265,1,-41.95238,-16.192152
8266,3,-5.2166743,30.734343
8267,-1,-0.04266741,3.829579
8268,-1,-29.254736,-44.63093
8269,-1,69.42397,-29.56076
8270,-1,-71.70737,-2.2988434
8271,1,-26.582401,-36.008755
8272,-1,-13.9739065,15.021175
8273,3,61.406296,47.561672
8274,-1,17.653244,49.94127
8275,1,-85.70697,8.814658
8276,-1,-24.934076,50.757088
8277,2,-28.376158,56.036972
8278,-1,-66.21559,-35.700535
8279,-1,29.976835,-44.795994
8280,3,35.63976,22.918064
8281,3,12.797345,16.129799
8282,-1,-3.9274147,33.304184
8283,-1,4.725211,5.056942
8284,2,-53.25092,47.743073
8285,2,-4.3982205,74.02708
8286,-1,-72.703575,12.777056
8287,-1,43.102516,66.67254
8288,2,-39.899715,41.588383
8289,0,62.16368,3.5891707
8290,-1,-39.408188,3.8379169
8291,1,-51.000923,0.72029215
8292,0,64.562805,1.8590268
8293,0,58.34585,3.8476121
8294,3,44.09493,15.524353
8295,0,57.039333,-20.072426
8296,0,39.420094,-61.571762
8297,0,72.11477,-6.812578
8298,2,-49.58309,49.8278
8299,3,62.908054,41.65992
8300,-1,-54.77225,-34.87062
8301,3,-5.906913,31.866362
8302,0,73.26891,6.2812996
8303,-1,64.34227,-35.47861
8304,1,-40.566452,10.919736
8305,2,-34.155758,60.732822
8306,-1,-62.421684,-36.639668
8307,3,12.245697,34.22302
8308,1,-77.58802,15.551866
8309,-1,-42.764534,-75.05243
8310,-1,69.865845,-4.810683
8311,3,-1.5429522,25.512707
8312,3,39.423542,11.544637
8313,2,-48.392357,52.312843
8314,1,-5.5023985,-9.763178
8315,-1,-47.15311,44.332905
8316,-1,-77.68875,-2.5835762
8317,-1,-37.30621,-76.344986
8318,1,-22.765,1.2448761
8319,1,-29.759092,17.988415
8320,0,77.977875,-5.343705
8321,3,0.35218585,20.683544
8322,2,-52.905655,38.72373
8323,2,-6.5270476,74.027626
8324,-1,10.494794,-19.411903
8325,-1,-72.439575,-23.378922
8326,-1,55.59792,-40.225227
8327,-1,13.5926285,53.225437
8328,1,-4.7843423,-29.856749
8329,2,-50.552982,43.37379
8330,-1,2.0069656,-51.426285
8331,1,-10.245198,-6.122325
8332,-1,69.79781,-1.0944325
8333,-1,-59.908356,-32.70544
8334,3,-1.5796268,13.805574
8335,-1,74.727684,17.071404
8336,1,-37.59621,20.354193
8337,3,55.701015,44.65885
8338,1,0.72382385,-54.05303
8339,3,32.8945,38.817875
8340,-1,-15.609112,15.506167
8341,1,-6.5265956,-16.932184
8342,0,19.365417,-70.83238
8343,2,-7.5406904,77.73672
8344,-1,-55.923893,19.639622
8345,1,-9.710862,-39.456158
8346,1,-58.24756,19.27973
8347,1,-32.017975,6.9602966
8348,1,-9.892077,-7.7825956
8349,-1,46.48268,65.21732
8350,-1,47.553158,-10.984748
8351,2,-41.16178,54.106327
8352,3,5.8297853,47.050674
8353,3,39.481697,29.111916
8354,1,-36.85082,19.026718
8355,2,-19.15771,77.46729
8356,0,57.968113,-28.357153
8357,2,-12.22508,79.69685
8358,0,62.66682,-18.81731
8359,0,46.976505,-55.614243
8360,-1,-61.99534,-36.55188
8361,3,36.896946,6.4328675
8362,1,-72.444214,21.444704
8363,-1,35.724743,-5.8182063
8364,-1,19.182909,-22.205362
8365,1,-77.36181,11.770011
8366,-1,12.677865,21.553232
8367,-1,-66.39908,-34.569748
8368,0,42.99636,-51.958748
8369,-1,70.621826,-27.454811
8370,1,5.4594393,-47.502945
8371,1,-26.968481,-3.850153
8372,0,67.274414,-24.02499
8373,-1,-54.292423,-56.953205
8374,0,0.101638496,-83.43853
8375,3,65.581894,37.54721
8376,1,-32.792423,-12.954472
8377,0,59.34829,-14.603955
8378,-1,-4.2148557,-4.554061
8379,-1,-48.75888,-56.162277
8380,0,26.463211,-45.881844
8381,-1,-53.988655,-49.6369
8382,1,-68.701645,0.6912315
8383,-1,60.7234,-40.484776
8384,1,-10.6048975,-39.076553
8385,1,1.4481496,-45.10477
8386,0,71.596886,-14.860711
8387,0,25.339758,-46.20588
8388,1,-11.171637,-41.65234
8389,-1,23.83399,51.383144
8390,3,36.419434,36.78965
8391,-1,50.9167,-34.42207
8392,1,-7.5181265,-20.833387
8393,1,-4.1170063,-11.020794
8394,1,-25.09121,-68.90198
8395,1,-28.226955,-38.989292
8396,3,52.38933,44.01798
8397,-1,43.15453,-62.78286
8398,-1,-25.357733,-41.630962
8399,-1,-47.626873,49.658722
8400,-1,-13.915773,-13.205238
8401,2,-32.53133,51.157604
8402,3,0.9633421,43.198505
8403,2,-42.42992,45.820118
8404,-1,13.1808,-14.297568
8405,3,40.706833,31.099337
8406,3,7.9463606,18.076435
8407,2,-49.00383,55.982788
8408,1,-34.66658,15.01359
8409,-1,-79.1366,-20.651983
8410,3,5.155431,42.799488
8411,0,63.94303,3.270885
8412,1,-73.144135,10.855171
8413,2,-29.13003,64.234924
8414,0,27.048796,-66.87765
8415,3,30.980263,33.069675
8416,-1,69.257256,39.58029
8417,3,41.01603,61.810913
8418,-1,-3.0845742,5.8660784
8419,2,-49.036694,52.03465
8420,-1,-6.930638,-23.87597
8421,-1,-8.918781,63.32047
8422,-1,-66.515785,-2.6628823
8423,-1,24.803885,29.574192
8424,-1,67.35258,-14.7757635
8425,-1,45.455482,50.646122
8426,-1,-41.917274,-51.817596
8427,2,-38.44542,49.810543
8428,0,26.533669,-66.19327
8429,3,28.003202,27.48801
8430,1,-82.41225,12.338365
8431,3,23.197767,12.913804
8432,0,28.634714,-44.50721
8433,2,-41.42309,50.04876
8434,2,-11.210317,75.52719
8435,0,36.596573,-59.714443
8436,-1,-76.49933,-24.198421
8437,3,39.32351,63.856934
8438,3,55.006756,54.452156
8439,1,-20.686314,-72.45114
8440,2,-22.517677,61.683453
8441,1,-46.01956,10.59679
8442,3,1.0203626,6.6481185
8443,-1,27.687243,-69.46751
8444,-1,-65.741196,-34.834766
8445,-1,42.96076,-11.369862
8446,1,-9.581004,-31.418001
8447,-1,-21.834293,-30.00666
8448,3,62.139233,39.180397
8449,-1,-39.188156,-13.582269
8450,-1,16.097582,-4.5308514
8451,-1,53.721046,54.457817
8452,3,59.19875,43.20967
8453,0,76.944214,4.493141
8454,3,41.983475,63.09031
8455,1,-22.802858,-27.11669
8456,1,-57.82396,16.262125
8457,-1,18.354067,-20.957703
8458,-1,-47.344025,-60.295246
8459,-1,17.091867,36.47859
8460,0,77.8356,19.25606
8461,1,-10.949019,-41.610092
8462,0,47.526855,-53.95002
8463,-1,66.85021,45.95303
8464,3,8.7857,45.24481
8465,0,63.78447,-24.848392
8466,-1,-14.615841,20.614658
8467,0,70.47544,-9.2383
8468,3,40.57088,11.710009
8469,1,-0.33244827,-13.159208
8470,-1,-16.188173,-12.783353
8471,3,-7.066544,41.983818
8472,1,-21.341972,-72.5799
8473,3,22.889854,13.148455
8474,-1,-73.174515,-25.43228
8475,-1,-14.384574,32.334087
8476,-1,27.889406,-46.797913
8477,3,37.227596,15.7585945
8478,3,2.8814652,38.879013
8479,-1,-44.31266,-53.710957
8480,-1,-33.41891,-15.825387
8481,2,-45.902992,54.4415
8482,1,6.473414,-49.278923
8483,-1,78.56286,2.85564
8484,-1,-50.6463,-2.9279866
8485,-1,-49.36765,-53.276966
8486,0,44.20353,-56.615494
8487,-1,34.56305,31.941185
8488,3,37.73742,37.230556
8489,0,28.266497,-61.418922
8490,-1,-78.90294,-22.122108
8491,3,-5.733503,21.587046
8492,-1,25.081371,28.448227
8493,-1,-38.51731,48.8683
8494,-1,-65.32431,-41.482967
8495,1,-21.122688,-31.482092
8496,1,-71.73202,-0.9912574
8497,1,-46.45339,-16.496737
8498,-1,-18.33181,-2.9076495
8499,3,34.028484,11.9943695
8500,-1,-75.83885,-27.968023
8501,-1,-12.827335,19.757288
8502,3,32.146538,14.023523
8503,3,61.442,38.653637
8504,2,-7.4436707,66.51385
8505,2,-44.67775,54.42632
8506,3,60.971035,49.3419
8507,3,7.310494,44.653786
8508,0,59.13215,-35.248184
8509,1,-4.5914755,-42.372364
8510,-1,36.806236,-5.8689065
8511,1,-72.94529,-0.7315426
8512,3,14.585507,30.6849
8513,-1,35.08273,-6.4207196
8514,3,-2.7553437,17.012278
8515,0,75.26395,19.540693
8516,0,71.42197,-15.92097
8517,-1,75.57295,21.496487
8518,1,-25.860716,-73.20978
8519,3,56.307693,43.343746
8520,0,3.5938468,-78.86837
8521,-1,-47.05968,-57.49608
8522,2,-51.095367,50.496696
8523,2,-22.723362,60.67247
8524,1,-0.56797636,-6.3134904
8525,0,25.153427,-75.47769
8526,-1,-65.68598,-35.5797
8527,0,63.601006,-12.842773
8528,1,-6.703509,-35.34727
8529,2,-38.373848,54.9644
8530,2,-10.358132,73.558205
8531,1,-2.1544309,-12.765667
8532,0,55.353268,-26.434238
8533,3,-12.995991,18.508377
8534,3,42.709248,28.210447
8535,1,-75.047966,16.672607
8536,-1,19.89393,-61.70342
8537,-1,69.28999,44.582302
8538,3,-10.315149,38.851902
8539,-1,10.929839,9.861674
8540,1,-39.722,6.2320395
8541,-1,51.836468,-32.464447
8542,-1,45.825775,66.34368
8543,3,1.8472165,30.416088
8544,-1,15.460026,58.12835
8545,-1,-71.11117,3.1917093
8546,1,-69.724846,10.167079
8547,2,-43.198334,48.024914
8548,2,-21.454199,55.149933
8549,2,-19.782688,58.208237
8550,-1,41.63193,9.792825
8551,-1,42.457428,-11.568984
8552,3,34.27136,33.846073
8553,3,53.8779,48.064114
8554,-1,20.285107,-5.641322
8555,-1,-41.598736,7.0257425
8556,-1,63.279285,-21.057014
8557,0,30.46307,-62.08695
8558,0,34.70043,-57.105618
8559,-1,10.296277,70.45872
8560,0,17.482817,-74.63101
8561,0,59.766712,-38.84322
8562,-1,-48.3275,-4.943927
8563,-1,18.953253,-57.446026
8564,-1,-42.911118,37.69993
8565,0,62.211746,-1.2342373
8566,-1,69.497826,13.201742
8567,1,-75.86401,1.4377497
8568,-1,-74.86684,-26.915325
8569,1,-2.6206126,-53.047573
8570,-1,-61.65543,-43.63648
8571,-1,14.510986,20.97444
8572,-1,-26.41795,-66.13676
8573,0,58.79507,-31.629467
8574,1,-10.436872,-6.908669
8575,3,-12.461005,34.56183
8576,-1,49.235073,-7.460019
8577,-1,-47.284237,-22.009518
8578,3,3.045521,13.36015
8579,2,-39.8679,57.118683
8580,0,39.634438,-57.4571
8581,1,-79.44715,6.251972
8582,2,-7.15979,79.77234
8583,-1,6.1826634,9.05601
8584,2,-48.489277,49.33376
8585,1,-18.910278,-32.59592
8586,3,39.7712,61.748947
8587,1,-52.313297,-0.03525363
8588,-1,34.03979,-57.203075
8589,-1,-1.0548387,64.03038
8590,3,3.7010057,36.414154
8591,2,-51.20693,50.475334
8592,-1,-6.0171266,6.0096035
8593,3,-0.9065545,32.13465
8594,-1,69.67901,41.536858
8595,-1,-39.77114,-75.052155
8596,-1,2.216713,-75.840225
8597,3,40.294285,20.995018
8598,-1,-79.20386,-27.11539
8599,-1,45.89197,24.454367
8600,-1,-24.768671,-33.68988
8601,1,-45.750435,11.3461485
8602,0,37.520626,-50.88534
8603,0,40.2769,-65.07049
8604,3,-7.816394,18.52304
8605,3,-1.4025842,25.372942
8606,-1,7.7751703,11.280866
8607,-1,13.375736,14.016604
8608,1,-85.75566,7.9671764
8609,3,40.186802,33.736515
8610,2,-48.704052,51.187603
8611,-1,-78.73299,-24.860308
8612,2,-51.30602,45.608646
8613,0,66.48429,-27.449059
8614,-1,45.244743,21.931505
8615,0,64.28944,-10.021289
8616,1,-83.88073,2.4956765
8617,0,77.452286,-4.5914016
8618,-1,39.44967,-13.644772
8619,-1,26.005459,36.0668
8620,1,0.8759301,-7.6614585
8621,-1,64.52913,-33.89521
8622,0,60.99317,-20.43696
8623,-1,-14.97174,-32.552414
8624,3,48.318325,54.049404
8625,0,66.40399,-19.803555
8626,1,-8.9062,-35.595566
8627,1,-1.1324288,-44.812157
8628,0,33.319183,-64.53608
8629,0,69.6101,-26.878061
8630,-1,48.65786,-31.727554
8631,1,-51.316887,-16.689882
8632,3,40.22996,20.325556
8633,1,0.17754374,-7.597433
8634,-1,-19.2057,-4.186033
8635,1,-5.379275,-30.771088
8636,-1,11.769163,-13.483849
8637,0,60.705734,-24.21709
8638,-1,-27.034466,50.80014
8639,-1,-22.95048,-43.802555
8640,1,-20.688103,-27.723648
8641,3,28.65304,22.670826
8642,3,3.3075304,44.933777
8643,0,59.476368,-35.30331
8644,3,48.09635,64.16059
8645,3,33.5294,34.319603
8646,1,-28.396793,-33.83242
8647,3,41.184406,25.600899
8648,-1,-17.11203,65.64335
8649,-1,-2.0890825,-84.875336
8650,-1,39.61189,54.997017
8651,-1,40.445583,-65.47847
8652,0,51.47601,-35.247234
8653,-1,80.11146,21.42775
8654,2,-48.721382,51.22324
8655,2,-21.285572,58.20866
8656,-1,69.38028,13.640604
8657,-1,-48.648125,-60.053093
8658,-1,-1.2012777,66.55417
8659,3,23.198727,15.234892
8660,-1,29.79908,10.309434
8661,1,-28.745684,16.267166
8662,-1,-42.61149,62.35662
8663,-1,-30.69716,48.735744
8664,2,-43.940258,36.336536
8665,-1,30.936546,64.80061
8666,1,-36.080276,19.21266
8667,1,-31.026499,11.03752
8668,3,36.01503,16.387375
8669,3,3.5338056,16.003849
8670,0,-0.97478056,-84.22554
8671,0,29.038305,-44.116062
8672,-1,27.359385,-69.087555
8673,0,22.816618,-70.46328
8674,-1,-42.83024,-54.546276
8675,1,-33.784664,19.484806
8676,1,-45.33145,-17.312784
8677,-1,-42.29162,5.4523087
8678,-1,-26.23391,52.685764
8679,-1,-27.642935,-44.621586
8680,0,27.750362,-72.43598
8681,-1,39.36033,-48.171013
8682,-1,-12.328189,-48.46034
8683,2,-18.248545,80.08826
8684,1,1.0617894,-36.198997
8685,2,-48.79374,58.478477
8686,-1,65.274185,12.323967
8687,2,-51.134644,55.98498
8688,1,-0.6372383,-6.1794577
8689,0,28.276037,-69.84627
8690,-1,-19.181244,-26.593206
8691,2,-43.236042,43.11471
8692,-1,2.7940593,-76.04456
8693,1,-23.785908,-3.8819695
8694,1,-22.137686,3.1695642
8695,-1,-20.989832,80.73653
8696,-1,-78.103294,-23.837486
8697,1,-31.768084,7.219858
8698,-1,29.669754,-43.7558
8699,-1,12.919516,68.06589
8700,1,-36.652203,20.404297
8701,-1,-74.039856,-20.321337
8702,1,-40.68857,16.142763
8703,1,-48.31837,-13.78758
8704,-1,24.266743,32.02026
8705,0,21.553999,-70.97742
8706,0,56.778202,-30.809978
8707,-1,32.21101,24.616144
8708,0,27.633917,-66.95653
8709,3,-2.021666,19.521793
8710,-1,-32.814148,13.310196
8711,-1,20.706919,-11.313959
8712,-1,26.5814,17.776222
8713,3,60.01985,40.189262
8714,3,44.085854,51.30495
8715,1,-77.85081,-2.0015554
8716,-1,29.073969,-60.141903
8717,-1,19.85857,-56.61576
8718,3,55.656185,42.430874
8719,-1,28.727737,18.205801
8720,3,31.546507,38.13795
8721,-1,-6.6898007,-41.624817
8722,-1,-17.91333,-72.426895
8723,2,-33.704727,45.532337
8724,-1,-57.063385,-43.13862
8725,1,-77.86436,0.9613383
8726,-1,0.65355843,-25.994106
8727,1,-30.353975,6.8186417
8728,-1,15.856081,33.781055
8729,3,53.512226,53.740482
8730,1,-34.631607,8.757144
8731,2,-35.702286,43.7611
8732,0,62.163334,-4.0588164
8733,0,61.956535,5.9866376
8734,3,50.514183,48.9882
8735,2,-19.593277,65.6699
8736,-1,27.728834,-47.03897
8737,-1,-34.48171,-11.9069
8738,-1,-81.40415,8.644328
8739,3,-3.2572129,27.20555
8740,-1,65.60807,10.045369
8741,-1,16.87262,-15.766583
8742,0,29.041168,-69.75458
8743,-1,-77.1885,-21.458181
8744,1,-53.047245,-17.504509
8745,3,34.81045,33.52211
8746,-1,12.509003,-8.674758
8747,1,-73.701416,4.2010016
8748,-1,-63.462498,-34.71726
8749,-1,-68.14909,2.6896408
8750,3,39.388397,33.158016
8751,-1,10.903431,13.5641365
8752,0,27.933405,-72.49654
8753,1,-68.165405,10.70683
8754,0,57.54998,0.41134405
8755,1,-66.248764,-0.44520804
8756,1,-32.509052,15.912461
8757,-1,32.624245,5.041004
8758,1,-22.342342,-32.937843
8759,3,52.1424,44.09711
8760,-1,6.434736,44.471725
8761,1,-48.72504,-11.216204
8762,3,36.51138,11.951261
8763,1,-5.4958744,-8.904411
8764,1,-4.279067,-17.81707
8765,3,6.193252,35.646454
8766,3,-7.953775,30.99536
8767,3,28.742022,22.139135
8768,0,3.490176,-78.92609
8769,-1,30.250866,-67.80246
8770,1,-72.12884,1.4135321
8771,-1,-64.17342,6.2305617
8772,-1,68.89981,44.05863
8773,0,56.17063,-29.45797
8774,-1,-70.84981,-24.79358
8775,2,-34.322327,64.50428
8776,-1,20.548853,11.2414665
8777,1,-38.885784,5.6144876
8778,-1,51.161106,-21.237555
8779,-1,66.728645,-16.11304
8780,1,-0.09089616,-53.067326
8781,-1,-35.92563,42.071644
8782,3,29.335836,32.164955
8783,1,-10.014008,-55.823765
8784,1,-29.128677,6.063041
8785,-1,-6.70505,13.957986
8786,1,-38.825516,17.768745
8787,2,-23.262873,69.50655
8788,-1,32.7225,-64.64337
8789,0,68.04523,3.445115
8790,-1,-13.29165,29.54195
8791,-1,38.2326,60.432137
8792,0,65.370544,-29.932676
8793,-1,3.619302,-30.803242
8794,-1,-27.225405,-4.4721136
8795,-1,-82.29339,-20.785872
8796,0,42.814526,-56.242386
8797,2,-48.848457,58.91816
8798,-1,12.419613,23.196503
8799,0,77.08358,22.380255
8800,2,-51.72425,45.56719
8801,-1,33.598766,-16.321566
8802,1,-77.666565,15.495593
8803,-1,-52.676636,35.691895
8804,3,24.2352,14.863279
8805,-1,-9.041019,7.6841545
8806,-1,32.16914,5.9431634
8807,0,44.41167,-61.073837
8808,3,68.86164,43.89546
8809,2,-52.780052,55.57866
8810,-1,34.32192,-16.215328
8811,-1,-1.336852,-84.179726
8812,-1,25.125853,27.686628
8813,0,17.606003,-67.52442
8814,1,-16.442709,-48.65207
8815,-1,22.857367,30.52525
8816,2,-15.046983,63.021538
8817,-1,-25.575212,-5.910214
8818,2,-40.322136,41.070637
8819,-1,-24.434748,-63.319515
8820,1,-76.134964,4.206215
8821,0,64.65932,-25.636017
8822,3,43.909,52.520973
8823,-1,31.567541,-14.302113
8824,1,-67.34615,-0.7673728
8825,-1,73.43236,21.545967
8826,-1,26.983976,-60.20615
8827,-1,-38.449436,35.306087
8828,-1,-51.909798,-39.12295
8829,-1,33.375366,65.09929
8830,-1,30.71413,41.585945
8831,2,-46.827778,54.67839
8832,2,-7.460223,79.61044
8833,2,-50.79445,56.528557
8834,0,27.10259,-41.02438
8835,1,2.4118648,-45.05865
8836,-1,34.7423,-18.030085
8837,2,-18.92317,63.52728
8838,1,-3.0512888,-50.74208
8839,3,39.481243,62.792053
8840,1,5.5741496,-37.564396
8841,-1,-48.53144,37.444866
8842,1,-3.9396734,-31.87385
8843,-1,70.965675,39.112576
8844,0,37.29597,-61.652287
8845,1,-28.96871,-37.573463
8846,-1,20.014626,-19.721142
8847,-1,17.755014,-19.478313
8848,-1,11.4627,-13.383315
8849,-1,31.929577,18.034277
8850,0,39.863007,-59.525307
8851,-1,-60.92534,18.15524
8852,3,-3.1116142,9.604276
8853,-1,10.920548,-14.508936
8854,1,-22.43471,-69.7944
8855,1,0.68700826,-55.60879
8856,0,29.391554,-44.742363
8857,-1,-57.026234,21.082508
8858,0,23.548775,-74.60962
8859,1,-4.8008375,-9.150251
8860,3,23.959557,24.4878
8861,0,-1.512468,-85.244194
8862,1,-11.092307,-7.41797
8863,-1,-19.500887,-7.774379
8864,3,-5.151884,30.62895
8865,-1,17.712072,-21.238804
8866,0,27.261595,-72.032585
8867,1,10.27023,-42.251755
8868,-1,1.1765064,-42.428352
8869,1,-33.96742,-9.100752
8870,3,-3.8658183,46.275402
8871,-1,-40.59138,50.376133
8872,-1,-62.25532,-42.070408
8873,-1,-47.535404,-53.8814
8874,3,-15.317973,30.09282
8875,0,39.446774,-64.0272
8876,2,-53.867542,41.62839
8877,-1,-23.368338,-24.293915
8878,-1,38.618553,32.44351
8879,-1,20.833714,12.403462
8880,3,38.189507,29.82377
8881,-1,-41.178226,-24.995277
8882,1,-79.43839,11.983056
8883,3,39.87814,63.25303
8884,-1,1.007112,73.38689
8885,3,50.24691,58.35022
8886,-1,47.768085,56.748627
8887,-1,-60.227924,-32.70555
8888,0,63.46187,1.4736582
8889,1,-39.237095,11.83167
8890,1,-1.10213,-58.066936
8891,0,1.423108,-80.95468
8892,0,34.037712,-60.349968
8893,0,68.231606,-5.2614665
8894,1,-24.737223,-0.3423831
8895,1,-36.816128,11.928471
8896,2,-26.149454,63.217793
8897,-1,-44.24397,-9.737522
8898,1,-5.188766,-17.760254
8899,0,57.665337,-18.685366
8900,0,57.18896,-18.819271
8901,1,-12.939567,-45.88879
8902,-1,11.02814,-14.792379
8903,-1,-47.55521,-22.799074
8904,-1,-33.973217,-17.582079
8905,-1,-54.24989,-55.460957
8906,-1,-42.57945,-35.5884
8907,-1,36.714592,24.371662
8908,0,77.99757,3.966693
8909,0,58.793163,-31.530258
8910,0,64.06068,2.4230418
8911,-1,-43.833576,-54.684433
8912,2,-13.731001,72.29204
8913,-1,-60.159397,19.94338
8914,3,28.288483,32.37294
8915,3,-6.6918254,37.66814
8916,-1,-14.613177,-14.899529
8917,-1,20.273674,-22.808939
8918,0,1.7543995,-84.52169
8919,2,-10.461499,74.24522
8920,3,-7.380593,28.654663
8921,1,-6.1768756,-41.591503
8922,-1,43.61817,58.707943
8923,1,7.201126,-49.151886
8924,1,-7.339099,-38.705307
8925,1,-44.407555,-1.0605595
8926,-1,12.799685,55.00939
8927,-1,37.171425,-8.366003
8928,-1,-39.91234,6.632415
8929,3,27.300041,27.002584
8930,1,-17.103346,-46.474453
8931,-1,41.792233,-62.9874
8932,-1,32.31237,25.474346
8933,1,-28.126556,-42.372005
8934,1,-17.173323,-68.01839
8935,-1,14.41808,17.103622
8936,-1,27.501644,18.407068
8937,-1,8.749624,67.6357
8938,1,-34.115658,10.295747
8939,3,33.23387,29.03674
8940,3,-11.690029,17.621738
8941,-1,-13.62768,-16.210575
8942,0,72.17789,-0.5749692
8943,-1,-20.204306,-62.491825
8944,-1,-14.567169,31.990349
8945,-1,-18.43747,-70.76451
8946,-1,16.374313,30.7023
8947,1,-12.190958,-41.357822
8948,-1,33.368057,66.686386
8949,2,-5.410646,60.198822
8950,0,65.65454,7.302947
8951,2,-33.68565,43.96284
8952,-1,-27.440481,-44.61918
8953,2,-23.41445,59.90156
8954,2,-10.404098,67.58706
8955,3,-12.487594,36.846703
8956,-1,-53.903103,34.312862
8957,3,2.4269493,14.868202
8958,2,-18.725132,59.4963
8959,-1,70.08657,44.681572
8960,3,4.067647,38.650597
8961,3,-11.328374,14.800528
8962,3,36.52801,22.643848
8963,2,-55.078075,36.045227
8964,3,44.097824,55.17763
8965,-1,15.478538,-66.21425
8966,0,71.46606,-3.3313882
8967,1,-4.8339515,-24.642721
8968,1,-84.02089,13.483027
8969,-1,-64.34195,-35.545216
8970,-1,-0.9945942,46.512283
8971,1,-14.19227,-44.370907
8972,2,-44.407513,50.01502
8973,1,-8.144409,-56.617073
8974,-1,57.86454,-39.529312
8975,-1,-22.830116,51.23269
8976,1,-83.09571,12.194151
8977,3,-2.8044147,37.341473
8978,0,66.39961,-33.23938
8979,-1,-70.78093,-18.833273
8980,0,65.599335,7.291415
8981,3,-1.3686041,41.236095
8982,-1,-19.832438,-9.550581
8983,-1,17.20625,37.690903
8984,2,-4.297418,67.67417
8985,1,-0.5312348,-32.54569
8986,-1,-44.70839,44.898136
8987,-1,36.638607,-15.030208
8988,1,-48.585262,-0.6240548
8989,1,-30.768778,20.315771
8990,-1,52.123993,-29.60944
8991,-1,-38.091366,-72.32856
8992,-1,-63.7338,-41.196033
8993,2,-51.171547,47.205032
8994,-1,-31.981457,65.204445
8995,-1,0.92973256,-29.73626
8996,-1,41.42867,10.782262
8997,0,61.22324,-27.62968
8998,2,-15.629387,62.84816
8999,1,-36.24487,1.8271514
9000,1,-16.165115,-41.879948
9001,0,19.588276,-71.221535
9002,-1,37.77703,-28.896568
9003,3,-3.6254299,37.48862
9004,1,-30.730812,-40.23829
9005,0,21.122053,-74.3563
9006,-1,-18.403772,-2.7882426
9007,1,-40.80971,-4.4348106
9008,1,-34.687935,20.502716
9009,-1,-35.880108,-16.163296
9010,-1,-34.90804,61.72923
9011,0,39.536816,-61.67968
9012,1,-6.4804726,-57.647312
9013,-1,-23.94029,-46.808224
9014,-1,11.427289,-18.655128
9015,2,-11.567631,78.21179
9016,-1,29.434866,38.713837
9017,-1,-81.08365,-24.363527
9018,0,41.8677,-63.095882
9019,-1,21.986708,49.849716
9020,1,-30.195747,6.709863
9021,0,63.805286,-4.0391674
9022,1,-22.230078,-32.691895
9023,-1,-3.5808392,6.98929
9024,0,64.20836,4.17107
9025,1,-8.738203,-34.870274
9026,-1,11.537758,29.449907
9027,3,61.77389,47.090405
9028,0,40.004818,-50.930717
9029,-1,-52.441776,-51.55766
9030,0,28.104786,-61.190002
9031,3,30.267872,36.599957
9032,2,-44.617447,59.86608
9033,3,-8.913588,7.8673186
9034,-1,-11.467842,-69.620125
9035,-1,-49.752163,7.339585
9036,0,66.216225,-17.196993
9037,-1,57.968357,48.470997
9038,-1,66.699905,46.04038
9039,2,-8.486535,56.499916
9040,3,-3.4657252,29.929918
9041,1,-7.5374994,-55.939175
9042,0,26.224886,-70.65383
9043,1,-26.517271,-73.30474
9044,1,-11.91455,-40.8002
9045,1,-50.854897,-1.4390439
9046,-1,5.0646286,18.155203
9047,-1,-55.630474,-37.102592
9048,-1,-27.130238,-65.29363
9049,-1,28.186283,-64.447174
9050,-1,-39.177532,-75.79797
9051,3,-12.2837715,31.367846
9052,-1,-54.26231,-37.232925
9053,-1,-77.63609,-22.759686
9054,-1,25.711704,19.312141
9055,-1,-26.110926,-25.856083
9056,3,-0.73220855,14.508605
9057,-1,-75.278366,8.705789
9058,2,-54.212395,49.735836
9059,-1,40.834446,10.853122
9060,3,55.307255,40.51798
9061,0,63.3772,-26.310364
9062,-1,-46.375587,35.601112
9063,-1,-22.92219,-8.533097
9064,-1,-75.66479,-23.06283
9065,1,-23.160576,-31.07676
9066,3,49.628105,53.972187
9067,-1,-11.359168,53.50332
9068,3,11.303017,17.06118
9069,0,61.60347,-27.851387
9070,1,-79.09093,12.144983
9071,-1,-67.08718,3.7937667
9072,-1,-55.0291,-56.970043
9073,-1,-24.611324,58.109966
9074,-1,-9.796203,60.727654
9075,1,3.251408,-29.436068
9076,-1,-27.875378,-65.528595
9077,-1,-78.999985,-23.445518
9078,-1,15.185417,-72.63324
9079,1,-43.522274,-23.587078
9080,-1,-64.93093,2.8244255
9081,2,-33.204594,52.897736
9082,-1,62.156975,45.727524
